offline_datapoint_6 1711042151 13247700992,000
offline_datapoint_23 1711042151 14488621056,000
offline_datapoint_22 1711042149 0,065
offline_datapoint_28 1711042149 3,623
offline_datapoint_10 1711042149 0,585
offline_datapoint_29 1711042149 7989,298
offline_datapoint_4 1711042151 0,000
offline_datapoint_16 1711042149 13078,905
offline_datapoint_2 1711042149 2102,026
offline_datapoint_14 1711042149 0,885
offline_datapoint_3 1711042149 70,245
offline_datapoint_26 1711042149 98,813
offline_datapoint_15 1711042149 1,332
offline_datapoint_8 1711042149 14367,545
offline_datapoint_20 1711042149 0,009
offline_datapoint_27 1711042154 143479,000
offline_datapoint_21 1711042154 5238,000
offline_datapoint_12 1711042154 820187136,000
offline_datapoint_0 1711042154 642723840,000
offline_datapoint_19 1711042154 17236172800,000
offline_datapoint_25 1711042154 509710336,000
offline_datapoint_11 1711042154 5088,000
offline_datapoint_5 1711042152 3499,572
offline_datapoint_24 1711042152 11637,510
offline_datapoint_7 1711042154 509710336,000
offline_datapoint_17 1711042152 19,886
offline_datapoint_6 1711042154 13178834944,000
offline_datapoint_23 1711042154 14415437824,000
offline_datapoint_22 1711042152 0,065
offline_datapoint_28 1711042152 2,600
offline_datapoint_10 1711042152 1,294
offline_datapoint_29 1711042152 8099,823
offline_datapoint_4 1711042154 0,000
offline_datapoint_16 1711042152 13323,164
offline_datapoint_2 1711042152 1584,899
offline_datapoint_14 1711042152 3,001
offline_datapoint_3 1711042152 57,006
offline_datapoint_26 1711042152 98,379
offline_datapoint_15 1711042152 1,326
offline_datapoint_8 1711042152 200665,302
offline_datapoint_20 1711042152 0,030
offline_datapoint_27 1711042157 143479,000
offline_datapoint_21 1711042157 5494,000
offline_datapoint_12 1711042157 810708992,000
offline_datapoint_0 1711042157 676024320,000
offline_datapoint_19 1711042157 17256570880,000
offline_datapoint_25 1711042157 509259776,000
offline_datapoint_11 1711042157 5061,000
offline_datapoint_5 1711042155 92,730
offline_datapoint_24 1711042155 29836,163
offline_datapoint_7 1711042157 509259776,000
offline_datapoint_17 1711042155 7,672
offline_datapoint_6 1711042157 13172543488,000
offline_datapoint_23 1711042157 14411108352,000
offline_datapoint_22 1711042155 0,195
offline_datapoint_28 1711042155 7,862
offline_datapoint_10 1711042155 2,215
offline_datapoint_29 1711042155 26027,547
offline_datapoint_4 1711042157 0,000
offline_datapoint_16 1711042155 36480,728
offline_datapoint_2 1711042155 2015,385
offline_datapoint_14 1711042155 0,651
offline_datapoint_3 1711042155 30,688
offline_datapoint_26 1711042155 99,480
offline_datapoint_15 1711042155 2,335
offline_datapoint_8 1711042155 17897,739
offline_datapoint_20 1711042155 0,007
offline_datapoint_27 1711042160 143479,000
offline_datapoint_21 1711042160 5517,000
offline_datapoint_12 1711042160 810811392,000
offline_datapoint_0 1711042160 676233216,000
offline_datapoint_19 1711042160 17287905280,000
offline_datapoint_25 1711042160 510193664,000
offline_datapoint_11 1711042160 5039,000
offline_datapoint_5 1711042158 85,517
offline_datapoint_24 1711042158 6954,835
offline_datapoint_7 1711042160 510193664,000
offline_datapoint_17 1711042158 0,666
offline_datapoint_6 1711042160 13198012416,000
offline_datapoint_23 1711042160 14452133888,000
offline_datapoint_22 1711042158 0,065
offline_datapoint_28 1711042158 1,990
offline_datapoint_10 1711042158 0,910
offline_datapoint_29 1711042158 9076,790
offline_datapoint_4 1711042160 0,000
offline_datapoint_16 1711042158 14199,829
offline_datapoint_2 1711042158 1521,006
offline_datapoint_14 1711042158 1,708
offline_datapoint_3 1711042158 21,629
offline_datapoint_26 1711042158 99,095
offline_datapoint_15 1711042158 1,331
offline_datapoint_8 1711042158 26970,585
offline_datapoint_20 1711042158 0,017
offline_datapoint_27 1711042163 143479,000
offline_datapoint_21 1711042163 5519,000
offline_datapoint_12 1711042163 810815488,000
offline_datapoint_0 1711042163 676233216,000
offline_datapoint_19 1711042163 17277976576,000
offline_datapoint_25 1711042163 508882944,000
offline_datapoint_11 1711042163 5043,000
offline_datapoint_5 1711042161 18,971
offline_datapoint_24 1711042161 8717,668
offline_datapoint_7 1711042163 508882944,000
offline_datapoint_17 1711042161 0,333
offline_datapoint_6 1711042163 13189341184,000
offline_datapoint_23 1711042163 14435913728,000
offline_datapoint_22 1711042161 0,065
offline_datapoint_28 1711042161 4,906
offline_datapoint_10 1711042161 0,780
offline_datapoint_29 1711042161 7919,888
offline_datapoint_4 1711042163 0,000
offline_datapoint_16 1711042161 13105,957
offline_datapoint_2 1711042161 1800,913
offline_datapoint_14 1711042161 0,859
offline_datapoint_3 1711042161 11,649
offline_datapoint_26 1711042161 99,563
offline_datapoint_15 1711042161 0,000
offline_datapoint_8 1711042161 11585,829
offline_datapoint_20 1711042161 0,009
offline_datapoint_27 1711042166 143479,000
offline_datapoint_21 1711042166 5520,000
offline_datapoint_12 1711042166 810819584,000
offline_datapoint_0 1711042166 676233216,000
offline_datapoint_19 1711042166 17276293120,000
offline_datapoint_25 1711042166 509231104,000
offline_datapoint_11 1711042166 5049,000
offline_datapoint_5 1711042164 86,059
offline_datapoint_24 1711042164 1874,216
offline_datapoint_7 1711042166 509231104,000
offline_datapoint_17 1711042164 1,339
offline_datapoint_6 1711042166 13186682880,000
offline_datapoint_23 1711042166 14428884992,000
offline_datapoint_22 1711042164 0,065
offline_datapoint_28 1711042164 4,522
offline_datapoint_10 1711042164 0,719
offline_datapoint_29 1711042164 8306,893
offline_datapoint_4 1711042166 0,000
offline_datapoint_16 1711042164 13783,543
offline_datapoint_2 1711042164 2175,256
offline_datapoint_14 1711042164 0,628
offline_datapoint_3 1711042164 17,078
offline_datapoint_26 1711042164 99,238
offline_datapoint_15 1711042164 2,009
offline_datapoint_8 1711042164 27256,471
offline_datapoint_20 1711042164 0,006
offline_datapoint_27 1711042169 143479,000
offline_datapoint_21 1711042169 5513,000
offline_datapoint_12 1711042169 810827776,000
offline_datapoint_0 1711042169 676233216,000
offline_datapoint_19 1711042169 17277374464,000
offline_datapoint_25 1711042169 508874752,000
offline_datapoint_11 1711042169 5054,000
offline_datapoint_5 1711042167 48,534
offline_datapoint_24 1711042167 11446,137
offline_datapoint_7 1711042169 508874752,000
offline_datapoint_17 1711042167 1,330
offline_datapoint_6 1711042169 13186961408,000
offline_datapoint_23 1711042169 14431363072,000
offline_datapoint_22 1711042167 0,065
offline_datapoint_28 1711042167 2,911
offline_datapoint_10 1711042167 0,649
offline_datapoint_29 1711042167 8403,430
offline_datapoint_4 1711042169 0,000
offline_datapoint_16 1711042167 13875,183
offline_datapoint_2 1711042167 1522,517
offline_datapoint_14 1711042167 3,383
offline_datapoint_3 1711042167 22,605
offline_datapoint_26 1711042167 98,002
offline_datapoint_15 1711042167 0,000
offline_datapoint_8 1711042167 15984,941
offline_datapoint_20 1711042167 0,034
offline_datapoint_27 1711042172 143479,000
offline_datapoint_21 1711042172 5482,000
offline_datapoint_12 1711042172 810795008,000
offline_datapoint_0 1711042172 676233216,000
offline_datapoint_19 1711042172 17248120832,000
offline_datapoint_25 1711042172 508547072,000
offline_datapoint_11 1711042172 5068,000
offline_datapoint_5 1711042170 53,720
offline_datapoint_24 1711042170 7466,013
offline_datapoint_7 1711042172 508547072,000
offline_datapoint_17 1711042170 1,001
offline_datapoint_6 1711042172 13177614336,000
offline_datapoint_23 1711042172 14419124224,000
offline_datapoint_22 1711042170 0,065
offline_datapoint_28 1711042170 4,856
offline_datapoint_10 1711042170 0,521
offline_datapoint_29 1711042170 8168,037
offline_datapoint_4 1711042172 0,000
offline_datapoint_16 1711042170 13408,194
offline_datapoint_2 1711042170 1774,413
offline_datapoint_14 1711042170 2,580
offline_datapoint_3 1711042170 17,350
offline_datapoint_26 1711042170 98,743
offline_datapoint_15 1711042170 1,001
offline_datapoint_8 1711042170 18904,615
offline_datapoint_20 1711042170 0,026
offline_datapoint_27 1711042175 143479,000
offline_datapoint_21 1711042175 5481,000
offline_datapoint_12 1711042175 810811392,000
offline_datapoint_0 1711042175 676270080,000
offline_datapoint_19 1711042175 17236246528,000
offline_datapoint_25 1711042175 509456384,000
offline_datapoint_11 1711042175 5072,000
offline_datapoint_5 1711042173 66,236
offline_datapoint_24 1711042173 4529,537
offline_datapoint_7 1711042175 509456384,000
offline_datapoint_17 1711042173 3,312
offline_datapoint_6 1711042175 13163089920,000
offline_datapoint_23 1711042175 14413316096,000
offline_datapoint_22 1711042173 0,129
offline_datapoint_28 1711042173 3,316
offline_datapoint_10 1711042173 0,776
offline_datapoint_29 1711042173 8196,020
offline_datapoint_4 1711042175 0,000
offline_datapoint_16 1711042173 13652,527
offline_datapoint_2 1711042173 1414,466
offline_datapoint_14 1711042173 2,705
offline_datapoint_3 1711042173 19,208
offline_datapoint_26 1711042173 98,298
offline_datapoint_15 1711042173 0,662
offline_datapoint_8 1711042173 38656,000
offline_datapoint_20 1711042173 0,027
offline_datapoint_27 1711042178 143479,000
offline_datapoint_21 1711042178 5469,000
offline_datapoint_12 1711042178 810799104,000
offline_datapoint_0 1711042178 676270080,000
offline_datapoint_19 1711042178 17187700736,000
offline_datapoint_25 1711042178 508743680,000
offline_datapoint_11 1711042178 5086,000
offline_datapoint_5 1711042176 90,780
offline_datapoint_24 1711042176 11641,838
offline_datapoint_7 1711042178 508743680,000
offline_datapoint_17 1711042176 1,335
offline_datapoint_6 1711042178 13123788800,000
offline_datapoint_23 1711042178 14359236608,000
offline_datapoint_22 1711042176 0,000
offline_datapoint_28 1711042176 3,324
offline_datapoint_10 1711042176 1,043
offline_datapoint_29 1711042176 8965,170
offline_datapoint_4 1711042178 0,000
offline_datapoint_16 1711042176 14757,052
offline_datapoint_2 1711042176 1944,423
offline_datapoint_14 1711042176 2,150
offline_datapoint_3 1711042176 16,020
offline_datapoint_26 1711042176 98,390
offline_datapoint_15 1711042176 1,335
offline_datapoint_8 1711042176 27306,667
offline_datapoint_20 1711042176 0,021
offline_datapoint_27 1711042181 143479,000
offline_datapoint_21 1711042181 5466,000
offline_datapoint_12 1711042181 810795008,000
offline_datapoint_0 1711042181 676270080,000
offline_datapoint_19 1711042181 17186074624,000
offline_datapoint_25 1711042181 508911616,000
offline_datapoint_11 1711042181 5087,000
offline_datapoint_5 1711042179 0,334
offline_datapoint_24 1711042179 2167,383
offline_datapoint_7 1711042181 508911616,000
offline_datapoint_17 1711042179 0,334
offline_datapoint_6 1711042181 13123543040,000
offline_datapoint_23 1711042181 14349393920,000
offline_datapoint_22 1711042179 0,065
offline_datapoint_28 1711042179 1,936
offline_datapoint_10 1711042179 0,326
offline_datapoint_29 1711042179 8690,216
offline_datapoint_4 1711042181 0,000
offline_datapoint_16 1711042179 13578,087
offline_datapoint_2 1711042179 1788,416
offline_datapoint_14 1711042179 0,910
offline_datapoint_3 1711042179 11,342
offline_datapoint_26 1711042179 99,267
offline_datapoint_15 1711042179 0,667
offline_datapoint_8 1711042179 16022,588
offline_datapoint_20 1711042179 0,009
offline_datapoint_27 1711042184 143479,000
offline_datapoint_21 1711042184 5468,000
offline_datapoint_12 1711042184 810795008,000
offline_datapoint_0 1711042184 676270080,000
offline_datapoint_19 1711042184 17181192192,000
offline_datapoint_25 1711042184 508919808,000
offline_datapoint_11 1711042184 5088,000
offline_datapoint_5 1711042182 85,356
offline_datapoint_24 1711042182 8031,111
offline_datapoint_7 1711042184 508919808,000
offline_datapoint_17 1711042182 1,000
offline_datapoint_6 1711042184 13120651264,000
offline_datapoint_23 1711042184 14347276288,000
offline_datapoint_22 1711042182 0,065
offline_datapoint_28 1711042182 1,547
offline_datapoint_10 1711042182 0,716
offline_datapoint_29 1711042182 8550,581
offline_datapoint_4 1711042184 0,000
offline_datapoint_16 1711042182 13685,597
offline_datapoint_2 1711042182 1347,354
offline_datapoint_14 1711042182 1,733
offline_datapoint_3 1711042182 17,338
offline_datapoint_26 1711042182 98,271
offline_datapoint_15 1711042182 1,334
offline_datapoint_8 1711042182 31035,077
offline_datapoint_20 1711042182 0,017
offline_datapoint_27 1711042187 143479,000
offline_datapoint_21 1711042187 5467,000
offline_datapoint_12 1711042187 810795008,000
offline_datapoint_0 1711042187 676278272,000
offline_datapoint_19 1711042187 17178755072,000
offline_datapoint_25 1711042187 509513728,000
offline_datapoint_11 1711042187 5093,000
offline_datapoint_5 1711042185 42,909
offline_datapoint_24 1711042185 1129,928
offline_datapoint_7 1711042187 509513728,000
offline_datapoint_17 1711042185 0,333
offline_datapoint_6 1711042187 13118062592,000
offline_datapoint_23 1711042187 14345834496,000
offline_datapoint_22 1711042185 0,195
offline_datapoint_28 1711042185 2,138
offline_datapoint_10 1711042185 0,715
offline_datapoint_29 1711042185 8115,060
offline_datapoint_4 1711042187 2,000
offline_datapoint_16 1711042185 12688,658
offline_datapoint_2 1711042185 1775,221
offline_datapoint_14 1711042185 0,411
offline_datapoint_3 1711042185 5,655
offline_datapoint_26 1711042185 99,767
offline_datapoint_15 1711042185 1,663
offline_datapoint_8 1711042185 43851,294
offline_datapoint_20 1711042185 0,004
offline_datapoint_27 1711042190 143479,000
offline_datapoint_21 1711042190 5465,000
offline_datapoint_12 1711042190 810795008,000
offline_datapoint_0 1711042190 678584320,000
offline_datapoint_19 1711042190 17171415040,000
offline_datapoint_25 1711042190 509595648,000
offline_datapoint_11 1711042190 5200,000
offline_datapoint_5 1711042188 726,098
offline_datapoint_24 1711042188 8494,280
offline_datapoint_7 1711042190 509595648,000
offline_datapoint_17 1711042188 2,002
offline_datapoint_6 1711042190 13109387264,000
offline_datapoint_23 1711042190 14325329920,000
offline_datapoint_22 1711042188 0,261
offline_datapoint_28 1711042188 2,125
offline_datapoint_10 1711042188 1,759
offline_datapoint_29 1711042188 12950,307
offline_datapoint_4 1711042190 0,000
offline_datapoint_16 1711042188 21632,118
offline_datapoint_2 1711042188 1460,872
offline_datapoint_14 1711042188 1,916
offline_datapoint_3 1711042188 9,677
offline_datapoint_26 1711042188 99,193
offline_datapoint_15 1711042188 0,000
offline_datapoint_8 1711042188 311013,517
offline_datapoint_20 1711042188 0,019
offline_datapoint_27 1711042193 143479,000
offline_datapoint_21 1711042193 5490,000
offline_datapoint_12 1711042193 811008000,000
offline_datapoint_0 1711042193 678584320,000
offline_datapoint_19 1711042193 17202253824,000
offline_datapoint_25 1711042193 508633088,000
offline_datapoint_11 1711042193 5190,000
offline_datapoint_5 1711042191 0,000
offline_datapoint_24 1711042191 12785,456
offline_datapoint_7 1711042193 508633088,000
offline_datapoint_17 1711042191 0,000
offline_datapoint_6 1711042193 13132689408,000
offline_datapoint_23 1711042193 14359240704,000
offline_datapoint_22 1711042191 0,130
offline_datapoint_28 1711042191 3,513
offline_datapoint_10 1711042191 1,431
offline_datapoint_29 1711042191 14327,213
offline_datapoint_4 1711042193 0,000
offline_datapoint_16 1711042191 23091,375
offline_datapoint_2 1711042191 1471,465
offline_datapoint_14 1711042191 1,237
offline_datapoint_3 1711042191 4,664
offline_datapoint_26 1711042191 99,445
offline_datapoint_15 1711042191 0,999
offline_datapoint_8 1711042191 9654,857
offline_datapoint_20 1711042191 0,012
offline_datapoint_27 1711042196 143479,000
offline_datapoint_21 1711042196 5487,000
offline_datapoint_12 1711042196 811315200,000
offline_datapoint_0 1711042196 678584320,000
offline_datapoint_19 1711042196 17199030272,000
offline_datapoint_25 1711042196 508723200,000
offline_datapoint_11 1711042196 5183,000
offline_datapoint_5 1711042194 43,054
offline_datapoint_24 1711042194 2141,332
offline_datapoint_7 1711042196 508723200,000
offline_datapoint_17 1711042194 0,334
offline_datapoint_6 1711042196 13135269888,000
offline_datapoint_23 1711042196 14368038912,000
offline_datapoint_22 1711042194 0,261
offline_datapoint_28 1711042194 2,335
offline_datapoint_10 1711042194 0,717
offline_datapoint_29 1711042194 13846,233
offline_datapoint_4 1711042196 0,000
offline_datapoint_16 1711042194 21370,597
offline_datapoint_2 1711042194 1254,561
offline_datapoint_14 1711042194 0,523
offline_datapoint_3 1711042194 6,675
offline_datapoint_26 1711042194 99,483
offline_datapoint_15 1711042194 1,335
offline_datapoint_8 1711042194 43008,000
offline_datapoint_20 1711042194 0,005
offline_datapoint_27 1711042199 143479,000
offline_datapoint_21 1711042199 5491,000
offline_datapoint_12 1711042199 811331584,000
offline_datapoint_0 1711042199 678584320,000
offline_datapoint_19 1711042199 17193746432,000
offline_datapoint_25 1711042199 508329984,000
offline_datapoint_11 1711042199 5175,000
offline_datapoint_5 1711042197 42,639
offline_datapoint_24 1711042197 9388,857
offline_datapoint_7 1711042199 508329984,000
offline_datapoint_17 1711042197 0,333
offline_datapoint_6 1711042199 13135015936,000
offline_datapoint_23 1711042199 14383149056,000
offline_datapoint_22 1711042197 0,065
offline_datapoint_28 1711042197 1,689
offline_datapoint_10 1711042197 1,041
offline_datapoint_29 1711042197 12307,948
offline_datapoint_4 1711042199 0,000
offline_datapoint_16 1711042197 18666,454
offline_datapoint_2 1711042197 892,083
offline_datapoint_14 1711042197 1,301
offline_datapoint_3 1711042197 10,993
offline_datapoint_26 1711042197 98,734
offline_datapoint_15 1711042197 0,000
offline_datapoint_8 1711042197 25568,970
offline_datapoint_20 1711042197 0,013
offline_datapoint_27 1711042202 143479,000
offline_datapoint_21 1711042202 5482,000
offline_datapoint_12 1711042202 811302912,000
offline_datapoint_0 1711042202 678592512,000
offline_datapoint_19 1711042202 17179967488,000
offline_datapoint_25 1711042202 508170240,000
offline_datapoint_11 1711042202 5185,000
offline_datapoint_5 1711042200 131,172
offline_datapoint_24 1711042200 2442,875
offline_datapoint_7 1711042202 508170240,000
offline_datapoint_17 1711042200 2,336
offline_datapoint_6 1711042202 13138587648,000
offline_datapoint_23 1711042202 14375673856,000
offline_datapoint_22 1711042200 0,261
offline_datapoint_28 1711042200 2,089
offline_datapoint_10 1711042200 1,173
offline_datapoint_29 1711042200 10625,621
offline_datapoint_4 1711042202 0,000
offline_datapoint_16 1711042200 15557,431
offline_datapoint_2 1711042200 1367,796
offline_datapoint_14 1711042200 0,649
offline_datapoint_3 1711042200 21,028
offline_datapoint_26 1711042200 99,383
offline_datapoint_15 1711042200 1,001
offline_datapoint_8 1711042200 38164,317
offline_datapoint_20 1711042200 0,006
offline_datapoint_27 1711042205 143479,000
offline_datapoint_21 1711042205 5493,000
offline_datapoint_12 1711042205 811323392,000
offline_datapoint_0 1711042205 678600704,000
offline_datapoint_19 1711042205 17177374720,000
offline_datapoint_25 1711042205 508395520,000
offline_datapoint_11 1711042205 5192,000
offline_datapoint_5 1711042203 5,667
offline_datapoint_24 1711042203 9243,757
offline_datapoint_7 1711042205 508395520,000
offline_datapoint_17 1711042203 0,667
offline_datapoint_6 1711042205 13127782400,000
offline_datapoint_23 1711042205 14366806016,000
offline_datapoint_22 1711042203 0,391
offline_datapoint_28 1711042203 4,233
offline_datapoint_10 1711042203 1,693
offline_datapoint_29 1711042203 12500,789
offline_datapoint_4 1711042205 0,000
offline_datapoint_16 1711042203 19583,525
offline_datapoint_2 1711042203 1079,677
offline_datapoint_14 1711042203 2,120
offline_datapoint_3 1711042203 9,000
offline_datapoint_26 1711042203 99,195
offline_datapoint_15 1711042203 0,000
offline_datapoint_8 1711042203 18811,259
offline_datapoint_20 1711042203 0,021
offline_datapoint_27 1711042208 143479,000
offline_datapoint_21 1711042208 5494,000
offline_datapoint_12 1711042208 811806720,000
offline_datapoint_0 1711042208 678617088,000
offline_datapoint_19 1711042208 17133555712,000
offline_datapoint_25 1711042208 509509632,000
offline_datapoint_11 1711042208 5217,000
offline_datapoint_5 1711042206 113,047
offline_datapoint_24 1711042206 9020,754
offline_datapoint_7 1711042208 509509632,000
offline_datapoint_17 1711042206 3,668
offline_datapoint_6 1711042208 13090131968,000
offline_datapoint_23 1711042208 14333526016,000
offline_datapoint_22 1711042206 0,065
offline_datapoint_28 1711042206 4,068
offline_datapoint_10 1711042206 1,824
offline_datapoint_29 1711042206 12896,366
offline_datapoint_4 1711042208 0,000
offline_datapoint_16 1711042206 20222,081
offline_datapoint_2 1711042206 1389,245
offline_datapoint_14 1711042206 3,131
offline_datapoint_3 1711042206 61,359
offline_datapoint_26 1711042206 98,450
offline_datapoint_15 1711042206 0,667
offline_datapoint_8 1711042206 18409,739
offline_datapoint_20 1711042206 0,031
offline_datapoint_27 1711042211 143479,000
offline_datapoint_21 1711042211 5514,000
offline_datapoint_12 1711042211 811855872,000
offline_datapoint_0 1711042211 674721792,000
offline_datapoint_19 1711042211 17167753216,000
offline_datapoint_25 1711042211 510099456,000
offline_datapoint_11 1711042211 5204,000
offline_datapoint_5 1711042209 43,005
offline_datapoint_24 1711042209 7229,500
offline_datapoint_7 1711042211 510099456,000
offline_datapoint_17 1711042209 0,667
offline_datapoint_6 1711042211 13116665856,000
offline_datapoint_23 1711042211 14388576256,000
offline_datapoint_22 1711042209 0,260
offline_datapoint_28 1711042209 2,845
offline_datapoint_10 1711042209 1,367
offline_datapoint_29 1711042209 12535,445
offline_datapoint_4 1711042211 0,000
offline_datapoint_16 1711042209 19125,204
offline_datapoint_2 1711042209 1662,192
offline_datapoint_14 1711042209 0,449
offline_datapoint_3 1711042209 12,335
offline_datapoint_26 1711042209 99,672
offline_datapoint_15 1711042209 2,000
offline_datapoint_8 1711042209 159744,000
offline_datapoint_20 1711042209 0,004
offline_datapoint_27 1711042214 143479,000
offline_datapoint_21 1711042214 5514,000
offline_datapoint_12 1711042214 811851776,000
offline_datapoint_0 1711042214 675237888,000
offline_datapoint_19 1711042214 17132830720,000
offline_datapoint_25 1711042214 509972480,000
offline_datapoint_11 1711042214 5235,000
offline_datapoint_5 1711042212 127,771
offline_datapoint_24 1711042212 8213,166
offline_datapoint_7 1711042214 509972480,000
offline_datapoint_17 1711042212 1,327
offline_datapoint_6 1711042214 13084372992,000
offline_datapoint_23 1711042214 14355648512,000
offline_datapoint_22 1711042212 0,259
offline_datapoint_28 1711042212 2,915
offline_datapoint_10 1711042212 1,167
offline_datapoint_29 1711042212 8361,512
offline_datapoint_4 1711042214 0,000
offline_datapoint_16 1711042212 11510,645
offline_datapoint_2 1711042212 1036,104
offline_datapoint_14 1711042212 1,094
offline_datapoint_3 1711042212 20,908
offline_datapoint_26 1711042212 99,231
offline_datapoint_15 1711042212 0,664
offline_datapoint_8 1711042212 63650,540
offline_datapoint_20 1711042212 0,011
offline_datapoint_27 1711042217 143479,000
offline_datapoint_21 1711042217 5516,000
offline_datapoint_12 1711042217 811851776,000
offline_datapoint_0 1711042217 675545088,000
offline_datapoint_19 1711042217 17121304576,000
offline_datapoint_25 1711042217 508837888,000
offline_datapoint_11 1711042217 5244,000
offline_datapoint_5 1711042215 46,121
offline_datapoint_24 1711042215 790,407
offline_datapoint_7 1711042217 508837888,000
offline_datapoint_17 1711042215 1,337
offline_datapoint_6 1711042217 13074350080,000
offline_datapoint_23 1711042217 14345711616,000
offline_datapoint_22 1711042215 0,261
offline_datapoint_28 1711042215 2,348
offline_datapoint_10 1711042215 1,175
offline_datapoint_29 1711042215 9725,183
offline_datapoint_4 1711042217 0,000
offline_datapoint_16 1711042215 13880,084
offline_datapoint_2 1711042215 1350,878
offline_datapoint_14 1711042215 3,212
offline_datapoint_3 1711042215 16,711
offline_datapoint_26 1711042215 98,109
offline_datapoint_15 1711042215 3,342
offline_datapoint_8 1711042215 19415,040
offline_datapoint_20 1711042215 0,032
offline_datapoint_27 1711042220 143479,000
offline_datapoint_21 1711042220 5516,000
offline_datapoint_12 1711042220 811847680,000
offline_datapoint_0 1711042220 675581952,000
offline_datapoint_19 1711042220 17125330944,000
offline_datapoint_25 1711042220 509386752,000
offline_datapoint_11 1711042220 5268,000
offline_datapoint_5 1711042218 42,636
offline_datapoint_24 1711042218 8769,276
offline_datapoint_7 1711042220 509386752,000
offline_datapoint_17 1711042218 0,333
offline_datapoint_6 1711042220 13077872640,000
offline_datapoint_23 1711042220 14348804096,000
offline_datapoint_22 1711042218 0,065
offline_datapoint_28 1711042218 2,401
offline_datapoint_10 1711042218 1,692
offline_datapoint_29 1711042218 11230,815
offline_datapoint_4 1711042220 0,000
offline_datapoint_16 1711042218 16911,675
offline_datapoint_2 1711042218 951,640
offline_datapoint_14 1711042218 2,377
offline_datapoint_3 1711042218 8,660
offline_datapoint_26 1711042218 98,857
offline_datapoint_15 1711042218 0,000
offline_datapoint_8 1711042218 34185,846
offline_datapoint_20 1711042218 0,024
offline_datapoint_27 1711042223 143479,000
offline_datapoint_21 1711042223 5512,000
offline_datapoint_12 1711042223 811843584,000
offline_datapoint_0 1711042223 675590144,000
offline_datapoint_19 1711042223 17125081088,000
offline_datapoint_25 1711042223 509415424,000
offline_datapoint_11 1711042223 5265,000
offline_datapoint_5 1711042221 0,000
offline_datapoint_24 1711042221 4027,694
offline_datapoint_7 1711042223 509415424,000
offline_datapoint_17 1711042221 0,000
offline_datapoint_6 1711042223 13077897216,000
offline_datapoint_23 1711042223 14341259264,000
offline_datapoint_22 1711042221 0,000
offline_datapoint_28 1711042221 3,075
offline_datapoint_10 1711042221 0,390
offline_datapoint_29 1711042221 6230,666
offline_datapoint_4 1711042223 0,000
offline_datapoint_16 1711042221 9245,698
offline_datapoint_2 1711042221 1151,055
offline_datapoint_14 1711042221 0,622
offline_datapoint_3 1711042221 6,653
offline_datapoint_26 1711042221 99,284
offline_datapoint_15 1711042221 0,333
offline_datapoint_8 1711042221 46284,800
offline_datapoint_20 1711042221 0,006
offline_datapoint_27 1711042226 143479,000
offline_datapoint_21 1711042226 5512,000
offline_datapoint_12 1711042226 811843584,000
offline_datapoint_0 1711042226 675708928,000
offline_datapoint_19 1711042226 17127063552,000
offline_datapoint_25 1711042226 508903424,000
offline_datapoint_11 1711042226 5264,000
offline_datapoint_5 1711042224 81,286
offline_datapoint_24 1711042224 4994,295
offline_datapoint_7 1711042226 508903424,000
offline_datapoint_17 1711042224 0,664
offline_datapoint_6 1711042226 13080109056,000
offline_datapoint_23 1711042226 14343245824,000
offline_datapoint_22 1711042224 0,065
offline_datapoint_28 1711042224 2,339
offline_datapoint_10 1711042224 0,972
offline_datapoint_29 1711042224 5894,748
offline_datapoint_4 1711042226 0,000
offline_datapoint_16 1711042224 8454,436
offline_datapoint_2 1711042224 1120,755
offline_datapoint_14 1711042224 0,218
offline_datapoint_3 1711042224 4,977
offline_datapoint_26 1711042224 99,747
offline_datapoint_15 1711042224 0,000
offline_datapoint_8 1711042224 83012,267
offline_datapoint_20 1711042224 0,002
offline_datapoint_27 1711042229 143479,000
offline_datapoint_21 1711042229 5513,000
offline_datapoint_12 1711042229 811843584,000
offline_datapoint_0 1711042229 675827712,000
offline_datapoint_19 1711042229 17125425152,000
offline_datapoint_25 1711042229 508997632,000
offline_datapoint_11 1711042229 5263,000
offline_datapoint_5 1711042227 43,054
offline_datapoint_24 1711042227 7319,493
offline_datapoint_7 1711042229 508997632,000
offline_datapoint_17 1711042227 0,334
offline_datapoint_6 1711042229 13079068672,000
offline_datapoint_23 1711042229 14343081984,000
offline_datapoint_22 1711042227 0,000
offline_datapoint_28 1711042227 0,931
offline_datapoint_10 1711042227 0,717
offline_datapoint_29 1711042227 5791,247
offline_datapoint_4 1711042229 0,000
offline_datapoint_16 1711042227 8345,110
offline_datapoint_2 1711042227 712,892
offline_datapoint_14 1711042227 1,268
offline_datapoint_3 1711042227 6,008
offline_datapoint_26 1711042227 99,220
offline_datapoint_15 1711042227 0,668
offline_datapoint_8 1711042227 38456,889
offline_datapoint_20 1711042227 0,013
offline_datapoint_27 1711042232 143479,000
offline_datapoint_21 1711042232 5504,000
offline_datapoint_12 1711042232 811843584,000
offline_datapoint_0 1711042232 675827712,000
offline_datapoint_19 1711042232 17125756928,000
offline_datapoint_25 1711042232 509657088,000
offline_datapoint_11 1711042232 5263,000
offline_datapoint_5 1711042230 85,544
offline_datapoint_24 1711042230 1108,407
offline_datapoint_7 1711042232 509657088,000
