658 1711042175 5,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042176 5,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042177 5,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042178 5,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042179 5,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042180 5,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042181 5,200000 -1,000000 -101,000000 0,000000 0,000000
663 1711042174 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042175 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042176 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042177 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042178 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042179 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042180 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042181 0,800000 -1,000000 -101,000000 0,000000 0,000000
702 1711042179 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042180 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042181 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042182 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042183 0,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042182 5,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042183 5,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042184 8,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042185 8,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042186 8,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042187 8,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042188 8,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042189 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042190 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042191 1,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042182 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042183 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042184 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042185 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042186 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042187 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042188 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042192 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042193 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042194 5,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042195 5,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042196 5,000000 -1,000000 -101,000000 0,000000 0,000000
663 1711042194 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042195 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042196 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042197 5,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042198 5,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042199 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042200 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042201 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042202 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042203 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042204 8,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042205 8,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042206 8,600000 -1,000000 -101,000000 0,000000 0,000000
663 1711042197 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042198 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042204 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042205 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042206 0,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042207 8,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042208 8,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042209 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042210 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042211 1,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042207 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042208 0,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042212 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042213 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042214 5,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042215 5,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042216 5,600000 -1,000000 -101,000000 0,000000 0,000000
663 1711042214 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042215 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042216 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042217 5,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042218 5,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042219 6,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042220 6,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042221 6,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042222 6,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042223 6,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042224 2,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042225 2,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042226 2,000000 -1,000000 -101,000000 0,000000 0,000000
663 1711042217 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042218 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042219 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042220 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042221 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042222 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042223 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042227 2,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042228 2,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042229 9,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042230 9,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042231 9,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042229 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042230 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042231 0,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042232 9,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042233 9,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042234 2,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042235 2,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042236 2,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042232 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042233 0,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042237 2,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042238 2,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042239 1,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042240 1,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042241 1,000000 -1,000000 -101,000000 0,000000 0,000000
702 1711042209 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042210 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042211 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042212 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042213 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042214 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042215 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042216 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042217 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042218 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042224 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042225 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042226 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042227 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042228 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042244 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042245 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042246 0,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042242 1,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042243 1,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042244 5,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042245 5,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042246 5,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042239 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042240 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042241 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042242 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042243 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042247 5,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042248 5,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042249 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042250 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042251 4,600000 -1,000000 -101,000000 0,000000 0,000000
663 1711042249 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042250 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042251 0,400000 -1,000000 -101,000000 0,000000 0,000000
702 1711042247 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042248 0,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042252 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042253 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042254 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042255 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042256 4,600000 -1,000000 -101,000000 0,000000 0,000000
663 1711042252 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042253 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042254 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042255 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042256 0,400000 -1,000000 -101,000000 0,000000 0,000000
702 1711042259 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042260 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042261 0,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042257 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042258 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042259 2,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042260 2,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042261 2,000000 -1,000000 -101,000000 0,000000 0,000000
663 1711042257 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042258 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042262 2,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042263 2,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042264 6,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042265 6,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042266 6,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042264 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042265 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042266 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042267 6,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042268 6,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042269 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042270 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042271 1,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042267 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042268 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042269 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042270 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042271 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042272 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042273 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042274 8,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042275 8,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042276 8,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042262 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042263 0,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042277 8,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042278 8,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042279 1,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042280 1,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042281 1,000000 -1,000000 -101,000000 0,000000 0,000000
663 1711042272 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042273 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042274 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042275 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042276 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042277 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042278 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042282 1,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042283 1,000000 -1,000000 -101,000000 0,000000 0,000000
658 1711042284 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042285 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042286 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042287 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042288 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042289 5,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042290 5,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042291 5,200000 -1,000000 -101,000000 0,000000 0,000000
663 1711042284 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042285 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042286 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042287 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042288 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042289 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042290 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042291 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042292 5,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042293 5,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042294 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042295 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042296 4,600000 -1,000000 -101,000000 0,000000 0,000000
663 1711042292 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042293 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042294 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042295 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042296 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042297 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042298 4,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042299 1,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042300 1,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042301 1,600000 -1,000000 -101,000000 0,000000 0,000000
663 1711042297 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042298 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042302 1,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042303 1,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042304 4,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042305 4,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042306 4,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042307 4,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042308 4,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042309 9,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042310 9,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042311 9,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042312 9,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042313 9,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042314 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042315 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042316 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042317 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042318 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042319 5,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042320 5,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042321 5,800000 -1,000000 -101,000000 0,000000 0,000000
702 1711042304 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042305 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042306 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042307 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042308 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042314 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042315 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042316 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042317 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042318 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042319 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042320 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042321 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042322 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042323 0,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042322 5,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042323 5,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042324 5,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042325 5,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042326 5,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042304 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042305 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042306 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042307 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042308 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042309 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042310 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042311 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042312 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042313 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042314 0,200000 -1,000000 -101,000000 0,000000 0,000000
663 1711042315 0,200000 -1,000000 -101,000000 0,000000 0,000000
663 1711042316 0,200000 -1,000000 -101,000000 0,000000 0,000000
663 1711042317 0,200000 -1,000000 -101,000000 0,000000 0,000000
663 1711042318 0,200000 -1,000000 -101,000000 0,000000 0,000000
663 1711042319 0,200000 -1,000000 -101,000000 0,000000 0,000000
663 1711042320 0,200000 -1,000000 -101,000000 0,000000 0,000000
663 1711042321 0,200000 -1,000000 -101,000000 0,000000 0,000000
663 1711042322 0,200000 -1,000000 -101,000000 0,000000 0,000000
663 1711042323 0,200000 -1,000000 -101,000000 0,000000 0,000000
663 1711042324 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042325 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042326 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042327 5,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042328 5,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042329 0,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042330 0,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042331 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042327 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042328 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042329 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042330 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042331 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042332 0,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042333 0,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042334 6,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042335 6,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042336 6,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042337 6,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042338 6,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042339 6,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042340 6,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042341 6,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042332 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042333 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042339 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042340 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042341 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042342 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042343 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042342 6,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042343 6,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042344 1,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042345 1,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042346 1,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042347 1,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042348 1,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042349 4,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042350 4,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042351 4,800000 -1,000000 -101,000000 0,000000 0,000000
702 1711042339 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042340 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042341 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042342 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042343 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042354 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042355 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042356 0,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042352 4,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042353 4,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042354 9,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042355 9,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042356 9,600000 -1,000000 -101,000000 0,000000 0,000000
702 1711042357 0,200000 -1,000000 -101,000000 0,000000 0,000000
702 1711042358 0,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042357 9,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042358 9,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042359 1,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042360 1,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042361 1,200000 -1,000000 -101,000000 0,000000 0,000000
663 1711042349 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042350 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042351 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042352 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042353 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042354 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042355 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042356 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042357 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042358 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042359 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042360 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042361 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042362 1,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042363 1,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042364 5,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042365 5,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042366 5,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042367 5,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042368 5,600000 -1,000000 -101,000000 0,000000 0,000000
658 1711042369 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042370 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042371 1,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042362 0,400000 -1,000000 -101,000000 0,000000 0,000000
663 1711042363 0,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042372 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042373 1,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042374 1,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042375 1,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042376 1,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042377 1,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042378 1,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042379 2,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042380 2,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042381 2,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042382 2,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042383 2,400000 -1,000000 -101,000000 0,000000 0,000000
658 1711042384 7,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042385 7,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042386 7,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042384 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042385 0,800000 -1,000000 -101,000000 0,000000 0,000000
663 1711042386 0,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042387 7,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042388 7,800000 -1,000000 -101,000000 0,000000 0,000000
658 1711042389 4,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042390 4,200000 -1,000000 -101,000000 0,000000 0,000000
658 1711042391 4,200000 -1,000000 -101,000000 0,000000 0,000000
663 1711042387 0,800000 -1,000000 -101,000000 0,000000 0,000000
