677 1711042320 0,141540 0,200000 0,141540 0,141540 0,004007
701 1711042320 2,199407 0,200000 2,199407 2,199407 0,967478
712 1711042320 1,852539 0,200000 1,852539 1,852539 0,686380
652 1711042321 4,821736 0,200000 4,821736 4,821736 4,649827
674 1711042321 2,206710 0,200000 2,206710 2,206710 0,973914
677 1711042321 0,141540 0,200000 0,141540 0,141540 0,004007
701 1711042321 2,199407 0,200000 2,199407 2,199407 0,967478
712 1711042321 1,852539 0,200000 1,852539 1,852539 0,686380
652 1711042322 4,821736 0,200000 4,821736 4,821736 4,649827
674 1711042322 2,206710 0,200000 2,206710 2,206710 0,973914
677 1711042322 0,141540 0,200000 0,141540 0,141540 0,004007
701 1711042322 2,199407 0,200000 2,199407 2,199407 0,967478
712 1711042322 1,852539 0,200000 1,852539 1,852539 0,686380
652 1711042323 4,821736 0,200000 4,821736 4,821736 4,649827
674 1711042323 2,206710 0,200000 2,206710 2,206710 0,973914
677 1711042323 0,141540 0,200000 0,141540 0,141540 0,004007
701 1711042323 2,199407 0,200000 2,199407 2,199407 0,967478
712 1711042323 1,852539 0,200000 1,852539 1,852539 0,686380
652 1711042324 4,147447 0,200000 4,147447 4,147447 3,440264
671 1711042324 1,078379 0,400000 1,071049 1,085709 0,465182
686 1711042324 21,350696 0,200000 21,350696 21,350696 91,170441
683 1711042324 0,390302 0,200000 0,390302 0,390302 0,030467
680 1711042324 21,350736 0,200000 21,350736 21,350736 91,170785
652 1711042325 4,147447 0,200000 4,147447 4,147447 3,440264
671 1711042325 1,078379 0,400000 1,071049 1,085709 0,465182
686 1711042325 21,350696 0,200000 21,350696 21,350696 91,170441
683 1711042325 0,390302 0,200000 0,390302 0,390302 0,030467
680 1711042325 21,350736 0,200000 21,350736 21,350736 91,170785
652 1711042326 4,147447 0,200000 4,147447 4,147447 3,440264
671 1711042326 1,078379 0,400000 1,071049 1,085709 0,465182
686 1711042326 21,350696 0,200000 21,350696 21,350696 91,170441
683 1711042326 0,390302 0,200000 0,390302 0,390302 0,030467
680 1711042326 21,350736 0,200000 21,350736 21,350736 91,170785
652 1711042327 4,147447 0,200000 4,147447 4,147447 3,440264
671 1711042327 1,078379 0,400000 1,071049 1,085709 0,465182
686 1711042327 21,350696 0,200000 21,350696 21,350696 91,170441
683 1711042327 0,390302 0,200000 0,390302 0,390302 0,030467
680 1711042327 21,350736 0,200000 21,350736 21,350736 91,170785
652 1711042328 4,147447 0,200000 4,147447 4,147447 3,440264
671 1711042328 1,078379 0,400000 1,071049 1,085709 0,465182
686 1711042328 21,350696 0,200000 21,350696 21,350696 91,170441
683 1711042328 0,390302 0,200000 0,390302 0,390302 0,030467
680 1711042328 21,350736 0,200000 21,350736 21,350736 91,170785
652 1711042329 3,880913 0,200000 3,880913 3,880913 3,012297
677 1711042329 0,153353 0,400000 0,141500 0,165205 0,009463
712 1711042329 2,033563 0,200000 2,033563 2,033563 0,827076
731 1711042329 1,469313 0,200000 1,469313 1,469313 0,431776
652 1711042330 3,880913 0,200000 3,880913 3,880913 3,012297
677 1711042330 0,153353 0,400000 0,141500 0,165205 0,009463
712 1711042330 2,033563 0,200000 2,033563 2,033563 0,827076
731 1711042330 1,469313 0,200000 1,469313 1,469313 0,431776
652 1711042331 3,880913 0,200000 3,880913 3,880913 3,012297
677 1711042331 0,153353 0,400000 0,141500 0,165205 0,009463
712 1711042331 2,033563 0,200000 2,033563 2,033563 0,827076
731 1711042331 1,469313 0,200000 1,469313 1,469313 0,431776
652 1711042332 3,880913 0,200000 3,880913 3,880913 3,012297
677 1711042332 0,153353 0,400000 0,141500 0,165205 0,009463
712 1711042332 2,033563 0,200000 2,033563 2,033563 0,827076
731 1711042332 1,469313 0,200000 1,469313 1,469313 0,431776
652 1711042333 3,880913 0,200000 3,880913 3,880913 3,012297
677 1711042333 0,153353 0,400000 0,141500 0,165205 0,009463
712 1711042333 2,033563 0,200000 2,033563 2,033563 0,827076
731 1711042333 1,469313 0,200000 1,469313 1,469313 0,431776
674 1711042334 2,139717 0,200000 2,139717 2,139717 0,915678
722 1711042334 3,515341 0,200000 3,515341 3,515341 2,471525
689 1711042334 0,382746 0,200000 0,382746 0,382746 0,029299
686 1711042334 21,477676 0,200000 21,477676 21,477676 92,258113
734 1711042334 54,780007 0,200000 54,780007 54,780007 600,169836
709 1711042334 1,077871 0,200000 1,077871 1,077871 0,232361
683 1711042334 0,430122 0,400000 0,422270 0,437974 0,074027
680 1711042334 38,128881 0,400000 21,477709 54,780054 692,429255
674 1711042335 2,139717 0,200000 2,139717 2,139717 0,915678
722 1711042335 3,515341 0,200000 3,515341 3,515341 2,471525
689 1711042335 0,382746 0,200000 0,382746 0,382746 0,029299
686 1711042335 21,477676 0,200000 21,477676 21,477676 92,258113
734 1711042335 54,780007 0,200000 54,780007 54,780007 600,169836
709 1711042335 1,077871 0,200000 1,077871 1,077871 0,232361
683 1711042335 0,430122 0,400000 0,422270 0,437974 0,074027
680 1711042335 38,128881 0,400000 21,477709 54,780054 692,429255
674 1711042336 2,139717 0,200000 2,139717 2,139717 0,915678
722 1711042336 3,515341 0,200000 3,515341 3,515341 2,471525
689 1711042336 0,382746 0,200000 0,382746 0,382746 0,029299
686 1711042336 21,477676 0,200000 21,477676 21,477676 92,258113
734 1711042336 54,780007 0,200000 54,780007 54,780007 600,169836
709 1711042336 1,077871 0,200000 1,077871 1,077871 0,232361
683 1711042336 0,430122 0,400000 0,422270 0,437974 0,074027
680 1711042336 38,128881 0,400000 21,477709 54,780054 692,429255
674 1711042337 2,139717 0,200000 2,139717 2,139717 0,915678
722 1711042337 3,515341 0,200000 3,515341 3,515341 2,471525
689 1711042337 0,382746 0,200000 0,382746 0,382746 0,029299
686 1711042337 21,477676 0,200000 21,477676 21,477676 92,258113
734 1711042337 54,780007 0,200000 54,780007 54,780007 600,169836
709 1711042337 1,077871 0,200000 1,077871 1,077871 0,232361
683 1711042337 0,430122 0,400000 0,422270 0,437974 0,074027
680 1711042337 38,128881 0,400000 21,477709 54,780054 692,429255
674 1711042338 2,139717 0,200000 2,139717 2,139717 0,915678
722 1711042338 3,515341 0,200000 3,515341 3,515341 2,471525
689 1711042338 0,382746 0,200000 0,382746 0,382746 0,029299
686 1711042338 21,477676 0,200000 21,477676 21,477676 92,258113
734 1711042338 54,780007 0,200000 54,780007 54,780007 600,169836
709 1711042338 1,077871 0,200000 1,077871 1,077871 0,232361
683 1711042338 0,430122 0,400000 0,422270 0,437974 0,074027
680 1711042338 38,128881 0,400000 21,477709 54,780054 692,429255
652 1711042339 4,963388 0,200000 4,963388 4,963388 4,927044
671 1711042339 1,012258 0,200000 1,012258 1,012258 0,204933
701 1711042339 2,185326 0,200000 2,185326 2,185326 0,955130
652 1711042340 4,963388 0,200000 4,963388 4,963388 4,927044
671 1711042340 1,012258 0,200000 1,012258 1,012258 0,204933
701 1711042340 2,185326 0,200000 2,185326 2,185326 0,955130
652 1711042341 4,963388 0,200000 4,963388 4,963388 4,927044
671 1711042341 1,012258 0,200000 1,012258 1,012258 0,204933
701 1711042341 2,185326 0,200000 2,185326 2,185326 0,955130
652 1711042342 4,963388 0,200000 4,963388 4,963388 4,927044
671 1711042342 1,012258 0,200000 1,012258 1,012258 0,204933
701 1711042342 2,185326 0,200000 2,185326 2,185326 0,955130
652 1711042343 4,963388 0,200000 4,963388 4,963388 4,927044
671 1711042343 1,012258 0,200000 1,012258 1,012258 0,204933
701 1711042343 2,185326 0,200000 2,185326 2,185326 0,955130
725 1711042344 2,734838 0,200000 2,734838 2,734838 1,495868
728 1711042344 59,007374 0,200000 59,007374 59,007374 696,374033
677 1711042344 0,139598 0,200000 0,139598 0,139598 0,003898
671 1711042344 1,032812 0,200000 1,032812 1,032812 0,213340
680 1711042344 59,007443 0,200000 59,007443 59,007443 696,375665
725 1711042345 2,734838 0,200000 2,734838 2,734838 1,495868
728 1711042345 59,007374 0,200000 59,007374 59,007374 696,374033
677 1711042345 0,139598 0,200000 0,139598 0,139598 0,003898
671 1711042345 1,032812 0,200000 1,032812 1,032812 0,213340
680 1711042345 59,007443 0,200000 59,007443 59,007443 696,375665
725 1711042346 2,734838 0,200000 2,734838 2,734838 1,495868
728 1711042346 59,007374 0,200000 59,007374 59,007374 696,374033
677 1711042346 0,139598 0,200000 0,139598 0,139598 0,003898
671 1711042346 1,032812 0,200000 1,032812 1,032812 0,213340
680 1711042346 59,007443 0,200000 59,007443 59,007443 696,375665
725 1711042347 2,734838 0,200000 2,734838 2,734838 1,495868
728 1711042347 59,007374 0,200000 59,007374 59,007374 696,374033
677 1711042347 0,139598 0,200000 0,139598 0,139598 0,003898
671 1711042347 1,032812 0,200000 1,032812 1,032812 0,213340
680 1711042347 59,007443 0,200000 59,007443 59,007443 696,375665
725 1711042348 2,734838 0,200000 2,734838 2,734838 1,495868
728 1711042348 59,007374 0,200000 59,007374 59,007374 696,374033
677 1711042348 0,139598 0,200000 0,139598 0,139598 0,003898
671 1711042348 1,032812 0,200000 1,032812 1,032812 0,213340
680 1711042348 59,007443 0,200000 59,007443 59,007443 696,375665
652 1711042349 5,214934 0,200000 5,214934 5,214934 5,439108
706 1711042349 41,849304 0,200000 41,849304 41,849304 350,272856
677 1711042349 0,140596 0,200000 0,140596 0,140596 0,003953
709 1711042349 1,125684 0,200000 1,125684 1,125684 0,253433
683 1711042349 0,450408 0,200000 0,450408 0,450408 0,040573
680 1711042349 41,849355 0,200000 41,849355 41,849355 350,273706
652 1711042350 5,214934 0,200000 5,214934 5,214934 5,439108
706 1711042350 41,849304 0,200000 41,849304 41,849304 350,272856
677 1711042350 0,140596 0,200000 0,140596 0,140596 0,003953
709 1711042350 1,125684 0,200000 1,125684 1,125684 0,253433
683 1711042350 0,450408 0,200000 0,450408 0,450408 0,040573
680 1711042350 41,849355 0,200000 41,849355 41,849355 350,273706
652 1711042351 5,214934 0,200000 5,214934 5,214934 5,439108
706 1711042351 41,849304 0,200000 41,849304 41,849304 350,272856
677 1711042351 0,140596 0,200000 0,140596 0,140596 0,003953
709 1711042351 1,125684 0,200000 1,125684 1,125684 0,253433
683 1711042351 0,450408 0,200000 0,450408 0,450408 0,040573
680 1711042351 41,849355 0,200000 41,849355 41,849355 350,273706
652 1711042352 5,214934 0,200000 5,214934 5,214934 5,439108
706 1711042352 41,849304 0,200000 41,849304 41,849304 350,272856
677 1711042352 0,140596 0,200000 0,140596 0,140596 0,003953
709 1711042352 1,125684 0,200000 1,125684 1,125684 0,253433
683 1711042352 0,450408 0,200000 0,450408 0,450408 0,040573
680 1711042352 41,849355 0,200000 41,849355 41,849355 350,273706
652 1711042353 5,214934 0,200000 5,214934 5,214934 5,439108
706 1711042353 41,849304 0,200000 41,849304 41,849304 350,272856
677 1711042353 0,140596 0,200000 0,140596 0,140596 0,003953
709 1711042353 1,125684 0,200000 1,125684 1,125684 0,253433
683 1711042353 0,450408 0,200000 0,450408 0,450408 0,040573
680 1711042353 41,849355 0,200000 41,849355 41,849355 350,273706
652 1711042354 4,463483 0,400000 4,130871 4,796096 8,013325
701 1711042354 1,595897 0,200000 1,595897 1,595897 0,509378
692 1711042354 0,370263 0,200000 0,370263 0,370263 0,027419
686 1711042354 21,602081 0,200000 21,602081 21,602081 93,329981
683 1711042354 0,425317 0,200000 0,425317 0,425317 0,036179
680 1711042354 21,602124 0,200000 21,602124 21,602124 93,330352
652 1711042355 4,463483 0,400000 4,130871 4,796096 8,013325
701 1711042355 1,595897 0,200000 1,595897 1,595897 0,509378
692 1711042355 0,370263 0,200000 0,370263 0,370263 0,027419
686 1711042355 21,602081 0,200000 21,602081 21,602081 93,329981
683 1711042355 0,425317 0,200000 0,425317 0,425317 0,036179
680 1711042355 21,602124 0,200000 21,602124 21,602124 93,330352
652 1711042356 4,463483 0,400000 4,130871 4,796096 8,013325
701 1711042356 1,595897 0,200000 1,595897 1,595897 0,509378
692 1711042356 0,370263 0,200000 0,370263 0,370263 0,027419
686 1711042356 21,602081 0,200000 21,602081 21,602081 93,329981
683 1711042356 0,425317 0,200000 0,425317 0,425317 0,036179
680 1711042356 21,602124 0,200000 21,602124 21,602124 93,330352
652 1711042357 4,463483 0,400000 4,130871 4,796096 8,013325
701 1711042357 1,595897 0,200000 1,595897 1,595897 0,509378
692 1711042357 0,370263 0,200000 0,370263 0,370263 0,027419
686 1711042357 21,602081 0,200000 21,602081 21,602081 93,329981
683 1711042357 0,425317 0,200000 0,425317 0,425317 0,036179
680 1711042357 21,602124 0,200000 21,602124 21,602124 93,330352
652 1711042358 4,463483 0,400000 4,130871 4,796096 8,013325
701 1711042358 1,595897 0,200000 1,595897 1,595897 0,509378
692 1711042358 0,370263 0,200000 0,370263 0,370263 0,027419
686 1711042358 21,602081 0,200000 21,602081 21,602081 93,329981
683 1711042358 0,425317 0,200000 0,425317 0,425317 0,036179
680 1711042358 21,602124 0,200000 21,602124 21,602124 93,330352
695 1711042359 15,852496 0,200000 15,852496 15,852496 50,260325
652 1711042359 4,277448 0,200000 4,277448 4,277448 3,659312
719 1711042359 0,713198 0,200000 0,713198 0,713198 0,101730
674 1711042359 1,782222 0,400000 1,634552 1,929893 1,279249
716 1711042359 31,624192 0,200000 31,624192 31,624192 200,017901
698 1711042359 0,247572 0,200000 0,247572 0,247572 0,012258
671 1711042359 1,054355 0,200000 1,054355 1,054355 0,222333
680 1711042359 23,738410 0,400000 15,852549 31,624272 250,279572
695 1711042360 15,852496 0,200000 15,852496 15,852496 50,260325
652 1711042360 4,277448 0,200000 4,277448 4,277448 3,659312
719 1711042360 0,713198 0,200000 0,713198 0,713198 0,101730
674 1711042360 1,782222 0,400000 1,634552 1,929893 1,279249
716 1711042360 31,624192 0,200000 31,624192 31,624192 200,017901
698 1711042360 0,247572 0,200000 0,247572 0,247572 0,012258
671 1711042360 1,054355 0,200000 1,054355 1,054355 0,222333
680 1711042360 23,738410 0,400000 15,852549 31,624272 250,279572
695 1711042361 15,852496 0,200000 15,852496 15,852496 50,260325
652 1711042361 4,277448 0,200000 4,277448 4,277448 3,659312
719 1711042361 0,713198 0,200000 0,713198 0,713198 0,101730
674 1711042361 1,782222 0,400000 1,634552 1,929893 1,279249
716 1711042361 31,624192 0,200000 31,624192 31,624192 200,017901
698 1711042361 0,247572 0,200000 0,247572 0,247572 0,012258
671 1711042361 1,054355 0,200000 1,054355 1,054355 0,222333
680 1711042361 23,738410 0,400000 15,852549 31,624272 250,279572
695 1711042362 15,852496 0,200000 15,852496 15,852496 50,260325
652 1711042362 4,277448 0,200000 4,277448 4,277448 3,659312
719 1711042362 0,713198 0,200000 0,713198 0,713198 0,101730
674 1711042362 1,782222 0,400000 1,634552 1,929893 1,279249
716 1711042362 31,624192 0,200000 31,624192 31,624192 200,017901
698 1711042362 0,247572 0,200000 0,247572 0,247572 0,012258
671 1711042362 1,054355 0,200000 1,054355 1,054355 0,222333
680 1711042362 23,738410 0,400000 15,852549 31,624272 250,279572
695 1711042363 15,852496 0,200000 15,852496 15,852496 50,260325
652 1711042363 4,277448 0,200000 4,277448 4,277448 3,659312
719 1711042363 0,713198 0,200000 0,713198 0,713198 0,101730
674 1711042363 1,782222 0,400000 1,634552 1,929893 1,279249
716 1711042363 31,624192 0,200000 31,624192 31,624192 200,017901
698 1711042363 0,247572 0,200000 0,247572 0,247572 0,012258
671 1711042363 1,054355 0,200000 1,054355 1,054355 0,222333
680 1711042363 23,738410 0,400000 15,852549 31,624272 250,279572
677 1711042364 0,143336 0,200000 0,143336 0,143336 0,004109
671 1711042364 1,028878 0,200000 1,028878 1,028878 0,211718
712 1711042364 1,247730 0,200000 1,247730 1,247730 0,311366
677 1711042365 0,143336 0,200000 0,143336 0,143336 0,004109
671 1711042365 1,028878 0,200000 1,028878 1,028878 0,211718
712 1711042365 1,247730 0,200000 1,247730 1,247730 0,311366
677 1711042366 0,143336 0,200000 0,143336 0,143336 0,004109
671 1711042366 1,028878 0,200000 1,028878 1,028878 0,211718
712 1711042366 1,247730 0,200000 1,247730 1,247730 0,311366
677 1711042367 0,143336 0,200000 0,143336 0,143336 0,004109
671 1711042367 1,028878 0,200000 1,028878 1,028878 0,211718
712 1711042367 1,247730 0,200000 1,247730 1,247730 0,311366
677 1711042368 0,143336 0,200000 0,143336 0,143336 0,004109
671 1711042368 1,028878 0,200000 1,028878 1,028878 0,211718
712 1711042368 1,247730 0,200000 1,247730 1,247730 0,311366
722 1711042369 3,313183 0,200000 3,313183 3,313183 2,195436
677 1711042369 0,144011 0,200000 0,144011 0,144011 0,004148
671 1711042369 1,024953 0,200000 1,024953 1,024953 0,210106
686 1711042369 21,463369 0,200000 21,463369 21,463369 92,135245
683 1711042369 0,449319 0,200000 0,449319 0,449319 0,040378
680 1711042369 21,463436 0,200000 21,463436 21,463436 92,135820
722 1711042370 3,313183 0,200000 3,313183 3,313183 2,195436
677 1711042370 0,144011 0,200000 0,144011 0,144011 0,004148
671 1711042370 1,024953 0,200000 1,024953 1,024953 0,210106
686 1711042370 21,463369 0,200000 21,463369 21,463369 92,135245
683 1711042370 0,449319 0,200000 0,449319 0,449319 0,040378
680 1711042370 21,463436 0,200000 21,463436 21,463436 92,135820
680 1711042371 21,463436 0,200000 21,463436 21,463436 92,135820
722 1711042371 3,313183 0,200000 3,313183 3,313183 2,195436
722 1711042372 3,313183 0,200000 3,313183 3,313183 2,195436
677 1711042371 0,144011 0,200000 0,144011 0,144011 0,004148
677 1711042372 0,144011 0,200000 0,144011 0,144011 0,004148
671 1711042371 1,024953 0,200000 1,024953 1,024953 0,210106
671 1711042372 1,024953 0,200000 1,024953 1,024953 0,210106
686 1711042371 21,463369 0,200000 21,463369 21,463369 92,135245
686 1711042372 21,463369 0,200000 21,463369 21,463369 92,135245
683 1711042371 0,449319 0,200000 0,449319 0,449319 0,040378
683 1711042372 0,449319 0,200000 0,449319 0,449319 0,040378
680 1711042372 21,463436 0,200000 21,463436 21,463436 92,135820
722 1711042373 3,313183 0,200000 3,313183 3,313183 2,195436
677 1711042373 0,144011 0,200000 0,144011 0,144011 0,004148
671 1711042373 1,024953 0,200000 1,024953 1,024953 0,210106
686 1711042373 21,463369 0,200000 21,463369 21,463369 92,135245
683 1711042373 0,449319 0,200000 0,449319 0,449319 0,040378
680 1711042373 21,463436 0,200000 21,463436 21,463436 92,135820
677 1711042374 0,176492 0,200000 0,176492 0,176492 0,006230
677 1711042375 0,176492 0,200000 0,176492 0,176492 0,006230
677 1711042376 0,176492 0,200000 0,176492 0,176492 0,006230
677 1711042377 0,176492 0,200000 0,176492 0,176492 0,006230
677 1711042378 0,176492 0,200000 0,176492 0,176492 0,006230
725 1711042379 2,508450 0,200000 2,508450 2,508450 1,258464
728 1711042379 56,623227 0,200000 56,623227 56,623227 641,237959
686 1711042379 20,899556 0,200000 20,899556 20,899556 87,358286
683 1711042379 0,400101 0,400000 0,383636 0,416566 0,064141
680 1711042379 38,761454 0,400000 20,899613 56,623295 728,598260
725 1711042380 2,508450 0,200000 2,508450 2,508450 1,258464
728 1711042380 56,623227 0,200000 56,623227 56,623227 641,237959
686 1711042380 20,899556 0,200000 20,899556 20,899556 87,358286
683 1711042380 0,400101 0,400000 0,383636 0,416566 0,064141
680 1711042380 38,761454 0,400000 20,899613 56,623295 728,598260
725 1711042381 2,508450 0,200000 2,508450 2,508450 1,258464
728 1711042381 56,623227 0,200000 56,623227 56,623227 641,237959
686 1711042381 20,899556 0,200000 20,899556 20,899556 87,358286
683 1711042381 0,400101 0,400000 0,383636 0,416566 0,064141
680 1711042381 38,761454 0,400000 20,899613 56,623295 728,598260
725 1711042382 2,508450 0,200000 2,508450 2,508450 1,258464
728 1711042382 56,623227 0,200000 56,623227 56,623227 641,237959
686 1711042382 20,899556 0,200000 20,899556 20,899556 87,358286
683 1711042382 0,400101 0,400000 0,383636 0,416566 0,064141
680 1711042382 38,761454 0,400000 20,899613 56,623295 728,598260
725 1711042383 2,508450 0,200000 2,508450 2,508450 1,258464
728 1711042383 56,623227 0,200000 56,623227 56,623227 641,237959
686 1711042383 20,899556 0,200000 20,899556 20,899556 87,358286
683 1711042383 0,400101 0,400000 0,383636 0,416566 0,064141
680 1711042383 38,761454 0,400000 20,899613 56,623295 728,598260
652 1711042384 4,410410 0,400000 4,334588 4,486233 7,782988
701 1711042384 1,966600 0,200000 1,966600 1,966600 0,773503
652 1711042385 4,410410 0,400000 4,334588 4,486233 7,782988
701 1711042385 1,966600 0,200000 1,966600 1,966600 0,773503
652 1711042386 4,410410 0,400000 4,334588 4,486233 7,782988
701 1711042386 1,966600 0,200000 1,966600 1,966600 0,773503
652 1711042387 4,410410 0,400000 4,334588 4,486233 7,782988
701 1711042387 1,966600 0,200000 1,966600 1,966600 0,773503
652 1711042388 4,410410 0,400000 4,334588 4,486233 7,782988
701 1711042388 1,966600 0,200000 1,966600 1,966600 0,773503
652 1711042389 4,492281 0,200000 4,492281 4,492281 4,036119
674 1711042389 2,368432 0,200000 2,368432 2,368432 1,121894
706 1711042389 40,979974 0,200000 40,979974 40,979974 335,871650
671 1711042389 1,145069 0,200000 1,145069 1,145069 0,262237
709 1711042389 1,329756 0,200000 1,329756 1,329756 0,353650
680 1711042389 40,980027 0,200000 40,980027 40,980027 335,872522
652 1711042390 4,492281 0,200000 4,492281 4,492281 4,036119
674 1711042390 2,368432 0,200000 2,368432 2,368432 1,121894
706 1711042390 40,979974 0,200000 40,979974 40,979974 335,871650
671 1711042390 1,145069 0,200000 1,145069 1,145069 0,262237
709 1711042390 1,329756 0,200000 1,329756 1,329756 0,353650
680 1711042390 40,980027 0,200000 40,980027 40,980027 335,872522
652 1711042391 4,492281 0,200000 4,492281 4,492281 4,036119
674 1711042391 2,368432 0,200000 2,368432 2,368432 1,121894
706 1711042391 40,979974 0,200000 40,979974 40,979974 335,871650
671 1711042391 1,145069 0,200000 1,145069 1,145069 0,262237
709 1711042391 1,329756 0,200000 1,329756 1,329756 0,353650
680 1711042391 40,980027 0,200000 40,980027 40,980027 335,872522
652 1711042392 4,492281 0,200000 4,492281 4,492281 4,036119
674 1711042392 2,368432 0,200000 2,368432 2,368432 1,121894
706 1711042392 40,979974 0,200000 40,979974 40,979974 335,871650
671 1711042392 1,145069 0,200000 1,145069 1,145069 0,262237
709 1711042392 1,329756 0,200000 1,329756 1,329756 0,353650
680 1711042392 40,980027 0,200000 40,980027 40,980027 335,872522
652 1711042393 4,492281 0,200000 4,492281 4,492281 4,036119
674 1711042393 2,368432 0,200000 2,368432 2,368432 1,121894
706 1711042393 40,979974 0,200000 40,979974 40,979974 335,871650
671 1711042393 1,145069 0,200000 1,145069 1,145069 0,262237
709 1711042393 1,329756 0,200000 1,329756 1,329756 0,353650
680 1711042393 40,980027 0,200000 40,980027 40,980027 335,872522
677 1711042394 0,148723 0,200000 0,148723 0,148723 0,004424
677 1711042395 0,148723 0,200000 0,148723 0,148723 0,004424
677 1711042396 0,148723 0,200000 0,148723 0,148723 0,004424
677 1711042397 0,148723 0,200000 0,148723 0,148723 0,004424
677 1711042398 0,148723 0,200000 0,148723 0,148723 0,004424
652 1711042399 4,983196 0,600000 4,762184 5,193517 14,917987
674 1711042399 2,194818 0,200000 2,194818 2,194818 0,963445
671 1711042399 1,057487 0,200000 1,057487 1,057487 0,223656
686 1711042399 21,191169 0,200000 21,191169 21,191169 89,813129
683 1711042399 0,375324 0,200000 0,375324 0,375324 0,028174
680 1711042399 21,191214 0,200000 21,191214 21,191214 89,813511
652 1711042400 4,983196 0,600000 4,762184 5,193517 14,917987
674 1711042400 2,194818 0,200000 2,194818 2,194818 0,963445
671 1711042400 1,057487 0,200000 1,057487 1,057487 0,223656
686 1711042400 21,191169 0,200000 21,191169 21,191169 89,813129
683 1711042400 0,375324 0,200000 0,375324 0,375324 0,028174
680 1711042400 21,191214 0,200000 21,191214 21,191214 89,813511
652 1711042401 4,983196 0,600000 4,762184 5,193517 14,917987
674 1711042401 2,194818 0,200000 2,194818 2,194818 0,963445
671 1711042401 1,057487 0,200000 1,057487 1,057487 0,223656
686 1711042401 21,191169 0,200000 21,191169 21,191169 89,813129
683 1711042401 0,375324 0,200000 0,375324 0,375324 0,028174
680 1711042401 21,191214 0,200000 21,191214 21,191214 89,813511
652 1711042402 4,983196 0,600000 4,762184 5,193517 14,917987
674 1711042402 2,194818 0,200000 2,194818 2,194818 0,963445
671 1711042402 1,057487 0,200000 1,057487 1,057487 0,223656
686 1711042402 21,191169 0,200000 21,191169 21,191169 89,813129
683 1711042402 0,375324 0,200000 0,375324 0,375324 0,028174
680 1711042402 21,191214 0,200000 21,191214 21,191214 89,813511
652 1711042403 4,983196 0,600000 4,762184 5,193517 14,917987
674 1711042403 2,194818 0,200000 2,194818 2,194818 0,963445
671 1711042403 1,057487 0,200000 1,057487 1,057487 0,223656
686 1711042403 21,191169 0,200000 21,191169 21,191169 89,813129
683 1711042403 0,375324 0,200000 0,375324 0,375324 0,028174
680 1711042403 21,191214 0,200000 21,191214 21,191214 89,813511
652 1711042404 4,243376 0,200000 4,243376 4,243376 3,601248
677 1711042404 0,127590 0,200000 0,127590 0,127590 0,003256
671 1711042404 1,013003 0,400000 0,992795 1,033211 0,410633
692 1711042404 0,425869 0,200000 0,425869 0,425869 0,036273
652 1711042405 4,243376 0,200000 4,243376 4,243376 3,601248
677 1711042405 0,127590 0,200000 0,127590 0,127590 0,003256
671 1711042405 1,013003 0,400000 0,992795 1,033211 0,410633
692 1711042405 0,425869 0,200000 0,425869 0,425869 0,036273
652 1711042406 4,243376 0,200000 4,243376 4,243376 3,601248
677 1711042406 0,127590 0,200000 0,127590 0,127590 0,003256
671 1711042406 1,013003 0,400000 0,992795 1,033211 0,410633
692 1711042406 0,425869 0,200000 0,425869 0,425869 0,036273
652 1711042407 4,243376 0,200000 4,243376 4,243376 3,601248
677 1711042407 0,127590 0,200000 0,127590 0,127590 0,003256
671 1711042407 1,013003 0,400000 0,992795 1,033211 0,410633
692 1711042407 0,425869 0,200000 0,425869 0,425869 0,036273
652 1711042408 4,243376 0,200000 4,243376 4,243376 3,601248
677 1711042408 0,127590 0,200000 0,127590 0,127590 0,003256
671 1711042408 1,013003 0,400000 0,992795 1,033211 0,410633
692 1711042408 0,425869 0,200000 0,425869 0,425869 0,036273
695 1711042409 15,916806 0,200000 15,916806 15,916806 50,668943
674 1711042409 2,483136 0,200000 2,483136 2,483136 1,233193
698 1711042409 0,280482 0,200000 0,280482 0,280482 0,015734
677 1711042409 0,134176 0,400000 0,125137 0,143216 0,007234
683 1711042409 0,377662 0,200000 0,377662 0,377662 0,028526
680 1711042409 15,916876 0,200000 15,916876 15,916876 50,669387
695 1711042410 15,916806 0,200000 15,916806 15,916806 50,668943
674 1711042410 2,483136 0,200000 2,483136 2,483136 1,233193
698 1711042410 0,280482 0,200000 0,280482 0,280482 0,015734
677 1711042410 0,134176 0,400000 0,125137 0,143216 0,007234
683 1711042410 0,377662 0,200000 0,377662 0,377662 0,028526
680 1711042410 15,916876 0,200000 15,916876 15,916876 50,669387
695 1711042411 15,916806 0,200000 15,916806 15,916806 50,668943
674 1711042411 2,483136 0,200000 2,483136 2,483136 1,233193
698 1711042411 0,280482 0,200000 0,280482 0,280482 0,015734
677 1711042411 0,134176 0,400000 0,125137 0,143216 0,007234
683 1711042411 0,377662 0,200000 0,377662 0,377662 0,028526
680 1711042411 15,916876 0,200000 15,916876 15,916876 50,669387
695 1711042412 15,916806 0,200000 15,916806 15,916806 50,668943
674 1711042412 2,483136 0,200000 2,483136 2,483136 1,233193
698 1711042412 0,280482 0,200000 0,280482 0,280482 0,015734
677 1711042412 0,134176 0,400000 0,125137 0,143216 0,007234
683 1711042412 0,377662 0,200000 0,377662 0,377662 0,028526
680 1711042412 15,916876 0,200000 15,916876 15,916876 50,669387
